community,domain,kingdom,phylum,class,order,family,genus,species,BB_1,BB_2,BB_3,BD_1,BD_2,BD_3,BN_1,BN_2,BN_3,CS_1,CS_2,CS_3,CT_1,CT_2,CT_3,FD_1,FD_2,FD_3,FJ_1,FJ_2,FJ_3,FL_1,FL_2,FL_3,JTW_1,JTW_2,JTW_3,LH_1,LH_2,LH_3,WS_1,WS_2,WS_3,WZ_1,WZ_2,WZ_3,XZY_1,XZY_2,XZY_3,YJC_1,YJC_2,YJC_3,YW_1,YW_2,YW_3,YY_1,YY_2,YY_3,ZG_1,ZG_2,ZG_3,ZX_1,ZX_2,ZX_3
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__Siluriformes,f__Siluridae,g__Silurus,s__Silurus_meridionalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__Siluriformes,f__Sisoridae,g__Glyptothorax,s__Glyptothorax_sinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__Spariformes,f__Acanthopagrus,g__Acanthopagrus,s__Acanthopagrus_latus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,293,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__Syngnathiformes,f__Upeneus,g__Upeneus,s__Upeneus_japonicus,0,0,506,0,0,0,0,0,1,0,0,2,0,0,5,0,0,16,0,0,0,0,0,26,0,0,271,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__Tetraodontiformes,f__Tetraodontidae,g__Lagocephalus,s__Lagocephalus_inermis,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,390,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__Tetraodontiformes,f__Tetraodontidae,g__Lagocephalus,s__Lagocephalus_spadiceus,0,0,8,0,0,0,40,0,6,1,0,1,0,0,2,1,0,26,2,0,0,5,0,0,0,0,493,0,0,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,905,0,0,0,0,0,1,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__unclassified,f__Ambassidae,g__Ambassis,s__Ambassis_gymnocephalus,0,0,0,3,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,0,836,0,0,0,0,0,1,0,0,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__unclassified,f__Centropomidae,g__Lates,s__Lates_calcarifer,0,0,6,0,0,0,0,0,1,0,0,3,0,0,5,0,0,15,0,0,0,0,0,0,0,0,440,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__unclassified,f__Mugilidae,g__Planiliza,s__Planiliza_affinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,0,0,0,0,36,0,0,1,0,0,11,0,0,0,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__unclassified,f__Mugilidae,g__Planiliza,s__Planiliza_haematocheilus,0,0,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,353,0,2,4,0,0,163,0,0,0,0,0,397,0,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__unclassified,f__Scatophagidae,g__Scatophagus,s__Scatophagus_argus,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,5,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,660,0,0,0,0,0,3,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__unclassified,f__Sciaenidae,g__Larimichthys,s__Larimichthys_polyactis,0,8,0,2,0,0,0,0,0,73,0,0,2,0,0,3,0,0,3480,0,0,10,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,0,0,0,0,0,0,0,0,2,0,0,119,0,0,6,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__unclassified,f__Sciaenidae,g__Nibea,s__Nibea_albiflora,0,0,0,3,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,997,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__unclassified,f__Siganidae,g__Siganus,s__Siganus_fuscescens,0,0,532,0,0,0,0,0,3,0,0,2,0,0,2,0,0,1,0,0,0,0,0,20,0,0,11,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__unclassified,f__Sillaginidae,g__Sillago,s__Sillago_japonica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fish,d__Eukaryota,k__Metazoa,p__Chordata,c__Actinopteri,o__Uranoscopiformes,f__Ammodytidae,g__Ammodytes,s__Ammodytes_personatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Arthoniomycetes,o__Arthoniales,f__Arthoniaceae,g__Arthonia,g__Arthonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Cladosporiales,f__Cladosporiaceae,g__Cladosporium,g__Cladosporium,78,26,0,58,14,8,1003,87,0,0,438,0,9,9,3,17,278,4,0,48,14,0,136,25,4,802,1,87,21,0,7,0,10,0,3,0,0,190,1,0,141,0,0,38,0,0,421,0,2,301,0,1,99,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Dothideales,f__Dothioraceae,g__Sydowia,g__Sydowia,2,0,0,0,0,0,91,0,0,0,0,0,0,0,0,39,2,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,0,0,1,0,0,8,0,0,2,0,0,0,0,0,15,0,0,17,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Cercospora,g__Cercospora,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,6,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Pseudocercospora,g__Pseudocercospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Septoria,g__Septoria,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,260,0,0,0,0,0,0,0,0,0,4,0,0,27,0,0,3,0,0,0,0,0,1,0,0,100,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Mycosphaerellales,f__Mycosphaerellaceae,g__Zasmidium,g__Zasmidium,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Corynesporascaceae,g__Corynespora,g__Corynespora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymellaceae,g__Ascochyta,g__Ascochyta,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,8,0,0,0,0,0,28,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Didymellaceae,g__Phoma,g__Phoma,43,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,1,16,0,0,66,0,0,3,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Periconiaceae,g__Periconia,g__Periconia,0,56,0,0,6,0,0,1,0,0,50,0,0,0,0,0,15,0,0,2,2,0,51,0,11,0,0,0,0,2,0,0,0,0,1,0,1,14,0,0,3,0,0,9,0,0,95,0,0,1,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Phaeosphaeriaceae,g__Parastagonospora,g__Parastagonospora,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Pleosporaceae,g__Edenia,g__Edenia,0,0,0,0,1,0,10,0,0,0,2,0,0,0,0,0,10,0,1,2,0,1,6,9,79,0,0,29,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,4,0,0,9,0,0,32,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Dothideomycetes,o__Pleosporales,f__Shiraiaceae,g__Shiraia,g__Shiraia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,3,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Cladophialophora,g__Cladophialophora,1,0,0,75,4,0,41,9,0,0,1,0,13,0,0,0,18,0,0,0,2,0,0,0,4,0,0,7,0,0,2,0,0,0,0,0,0,37,0,0,7,0,0,0,0,0,4,10,0,16,0,0,25,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Herpotrichiellaceae,g__Exophiala,g__Exophiala,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,69,0,0,0,0,0,1,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Chaetothyriales,f__Trichomeriaceae,g__Arthrocladium,g__Arthrocladium,2,0,0,3,9,31,80,70,0,0,16,124,11,1,323,0,22,2,0,8,5,0,3,2,3,2,0,2,36,0,0,4,15,0,0,0,4,70,0,3,88,2,1,0,0,0,48,14,2,60,0,0,14,29
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Aspergillus,g__Aspergillus,3,4,0,6,4,0,131,5,0,0,5,0,0,7,4,0,8,3,1,0,19,1,3,2,0,576,0,70,107,1,9,43,0,0,5,2,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicilliopsis,g__Penicilliopsis,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,1,0,0,8,0,0,1,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Aspergillaceae,g__Penicillium,g__Penicillium,2,0,0,8,0,0,0,0,0,0,0,0,0,0,4,29,0,0,0,0,0,0,2,0,0,1,0,0,37,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Eurotiales,f__Trichocomaceae,g__Talaromyces,g__Talaromyces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,223,0,23,7,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Onygenales,f__Arachnomycetaceae,g__Arachnomyces,g__Arachnomyces,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Onygenales,f__Arthrodermataceae,g__Microsporum,g__Microsporum,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Eurotiomycetes,o__Onygenales,f__Nannizziopsiaceae,g__Nannizziopsis,g__Nannizziopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Lecanoromycetes,o__Lecanorales,f__Parmeliaceae,g__Parmotrema,g__Parmotrema,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Lecanoromycetes,o__Lecanorales,f__Stereocaulaceae,g__Lepraria,g__Lepraria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Lecanoromycetes,o__Peltigerales,f__Lobariaceae,g__Ricasolia,g__Ricasolia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Lecanoromycetes,o__Peltigerales,f__Peltigeraceae,g__Peltigera,g__Peltigera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Lecanoromycetes,o__unclassified_c__Lecanoromycetes,f__Phlyctidaceae,g__Phlyctis,g__Phlyctis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Chaetomellales,f__Chaetomellaceae,g__Synchaetomella,g__Synchaetomella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Erysiphales,f__Erysiphaceae,g__Blumeria,g__Blumeria,1,0,0,0,0,0,30,0,0,0,0,0,11,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Dermateaceae,g__Pseudofabraea,g__Pseudofabraea,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,32,0,0,0,0,0,21,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Discinellaceae,g__Articulospora,g__Articulospora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Mollisiaceae,g__Phialocephala,g__Phialocephala,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__Ploettnerulaceae,g__Rhynchobrunnera,g__Rhynchobrunnera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__Helotiales,f__unclassified_o__Helotiales,g__Tetracladium,g__Tetracladium,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,23,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,30,0,0,24,0,0,10,0,0,16,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__unclassified_c__Leotiomycetes,f__Myxotrichaceae,g__Myxotrichum,g__Myxotrichum,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,163,0,0,1,0,0,0,0,2,0,8,0,0,0,5,0,0,3,0,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__unclassified_c__Leotiomycetes,f__Pseudeurotiaceae,g__Pseudogymnoascus,g__Pseudogymnoascus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,56,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,5,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Leotiomycetes,o__unclassified_c__Leotiomycetes,f__unclassified_c__Leotiomycetes,g__Leohumicola,g__Leohumicola,1,2,0,0,48,7,0,0,0,0,0,0,6,0,2,0,2,0,0,17,4,0,0,0,0,2,0,0,0,0,0,0,822,0,31,3,0,20,0,0,8,0,0,103,0,0,2,18,0,63,0,0,19,7
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Pezizomycetes,o__Pezizales,f__Morchellaceae,g__Morchella,g__Morchella,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Pneumocystomycetes,o__Pneumocystales,f__Pneumocystaceae,g__Pneumocystis,g__Pneumocystis,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Debaryomycetaceae,g__Candida,g__Candida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Debaryomycetaceae,g__Spathaspora,g__Spathaspora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Debaryomycetaceae,g__Yamadazyma,g__Yamadazyma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Dipodascaceae,g__Geotrichum,g__Geotrichum,1,0,0,0,5,0,0,2,0,0,1625,0,0,0,0,0,7,0,0,4,0,0,17,0,35,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,721,0,0,4,0,0,2,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Metschnikowiaceae,g__Candida/Metschnikowiaceae,g__Candida/Metschnikowiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Metschnikowiaceae,g__Clavispora,g__Clavispora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Pichiaceae,g__Pichia,g__Pichia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,0,0,10,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetaceae,g__Kazachstania,g__Kazachstania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetaceae,g__Lachancea,g__Lachancea,18,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,2,0,5,0,0,0,0,0,0,1,0,0,211,0,2,1,0,0,0,2,0,1,0,0,2,0,0,21,0,2,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetaceae,g__Nakaseomyces,g__Nakaseomyces,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetaceae,g__Saccharomyces,g__Saccharomyces,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Saccharomycetes,o__Saccharomycetales,f__Saccharomycetaceae,g__Torulaspora,g__Torulaspora,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Diaporthales,f__Cryphonectriaceae,g__Cryphonectria,g__Cryphonectria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Glomerellaceae,g__Colletotrichum,g__Colletotrichum,0,4,0,0,1,0,19,4,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,1,57,0,1,0,0,2,0,2,0,1,0,0,5,0,0,10,0,0,6,0,0,0,0,2,24,0,0,0,0
fungi,d__Eukaryota,k__Fungi,p__Ascomycota,c__Sordariomycetes,o__Glomerellales,f__Plectosphaerellaceae,g__Plectosphaerella,g__Plectosphaerella,0,6,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,67,0,0,12,0,0,0,0,0,0,4,0,0,8,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
